Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Location ID,Product ID,Sales,Quantity,Discount,Profit
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,116,1435,51.968,2,0.2,10.3936
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,116,248,71.976,3,0.2,21.5928
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,116,213,242.352,3,0.2,-42.4116
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,116,1256,221.92,5,0.2,77.672
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,116,1456,8.448,2,0.2,2.64
CA-2014-113166,12/24/2014,12/26/2014,First Class,LF-17185,124,360,9.568,2,0.2,3.4684
CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,178,565,30.36,5,0.2,8.7285
CA-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090,89,1836,13.97,1,0,3.6322
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,98,269,300.416,8,0.2,78.8592
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,98,270,230.352,3,0.2,20.1558
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,98,271,218.352,3,0.2,-24.5646
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,98,272,78.6,5,0.7,-62.88
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,98,273,27.552,3,0.2,9.2988
CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,7,447,4.984,1,0.8,-8.4728
CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,106,292,99.136,4,0.2,8.6744
CA-2014-166730,12/30/2014,1/1/2015,First Class,DD-13570,32,1177,39.128,1,0.2,-8.8038
US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,118,1322,63.2,5,0,23.384
US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,118,1316,113.97,3,0,27.3528
CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,46,573,34.77,3,0,11.4741
CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,46,167,18.9,3,0,8.694
CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,2,488,2803.92,5,0.2,0
CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,199,381,28.4,2,0,11.076
CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,199,654,149.97,3,0,50.9898
CA-2015-157959,2/3/2015,2/4/2015,First Class,RW-19540,142,1193,136.92,4,0,41.076
CA-2015-104038,2/6/2015,2/8/2015,First Class,LO-17170,304,1177,146.73,3,0,2.9346
CA-2015-104038,2/6/2015,2/8/2015,First Class,LO-17170,304,152,29.9,5,0,13.455
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,592,1466,9.54,2,0,4.293
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,592,197,5.81,1,0,1.8011
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,592,132,5.76,2,0,1.728
CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,461,187,4.419,3,0.7,-3.3879
CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,461,1227,16.032,6,0.2,2.2044
CA-2015-133585,3/1/2015,3/4/2015,First Class,CM-12715,33,1273,55.328,2,0.2,6.2244
CA-2015-133585,3/1/2015,3/4/2015,First Class,CM-12715,33,796,1227.9984,6,0.32,-36.1176
CA-2015-104052,3/1/2015,3/2/2015,First Class,TP-21565,282,1648,95.84,4,0.2,34.742
CA-2015-146255,3/7/2015,3/10/2015,First Class,EM-14140,286,242,119.85,3,0,52.734
CA-2015-146255,3/7/2015,3/10/2015,First Class,EM-14140,286,340,30.44,2,0,14.9156
CA-2015-146255,3/7/2015,3/10/2015,First Class,EM-14140,286,1012,69.28,2,0,33.2544
CA-2015-146255,3/7/2015,3/10/2015,First Class,EM-14140,286,1630,587.97,3,0,170.5113
CA-2015-107741,3/8/2015,3/10/2015,First Class,FC-14335,261,321,3.408,1,0.2,0.8946
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,66,727,113.52,5,0.2,29.799
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,66,1198,359.88,3,0.2,22.4925
CA-2015-114237,3/13/2015,3/15/2015,First Class,MC-17275,6,637,141.96,2,0,39.7488
CA-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,61,406,1247.64,3,0,349.3392
CA-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,61,1088,3149.93,7,0,1480.4671
CA-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,61,1089,209.7,2,0,100.656
CA-2015-149993,3/19/2015,3/20/2015,First Class,GA-14725,195,852,10.9,5,0,3.597
CA-2015-168088,3/19/2015,3/22/2015,First Class,CM-12655,17,1138,65.584,2,0.2,23.7742
CA-2015-168088,3/19/2015,3/22/2015,First Class,CM-12655,17,1629,383.4656,4,0.32,-67.6704
CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,202,182,51.84,8,0,24.8832
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,46,352,49.848,3,0.2,16.8237
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,46,246,23.99,1,0,11.995
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,46,14,1087.936,8,0.2,353.5792
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,46,975,199.98,2,0,53.9946
CA-2015-159534,3/20/2015,3/23/2015,First Class,DH-13075,46,1233,83.92,4,0,20.1408
CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,381,436,15.984,2,0.2,1.1988
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,330,555,31.56,4,0,14.202
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,330,706,27.92,4,0,0.5584
US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,142,1324,192.72,11,0,92.5056
US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,142,1116,239.97,3,0,86.3892
CA-2015-118423,3/24/2015,3/27/2015,First Class,DP-13390,121,1067,359.058,3,0.3,-35.9058
CA-2015-119942,4/5/2015,4/7/2015,First Class,TT-21070,75,645,23.904,6,0.2,7.7688
CA-2015-130554,4/7/2015,4/9/2015,First Class,FM-14290,12,569,11.736,3,0.2,1.0269
CA-2015-166492,4/7/2015,4/10/2015,First Class,RP-19390,46,1019,25.92,4,0,12.4416
CA-2015-166492,4/7/2015,4/10/2015,First Class,RP-19390,46,1021,22.58,2,0,5.8708
CA-2015-100216,4/13/2015,4/14/2015,First Class,HJ-14875,155,745,31.104,6,0.2,10.8864
CA-2015-100216,4/13/2015,4/14/2015,First Class,HJ-14875,155,934,54.816,3,0.2,17.8152
CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,181,12,569.64,2,0,148.1064
CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,181,630,9.14,1,0,4.57
CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,181,1318,1196.86,7,0,119.686
CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,181,678,523.26,9,0,125.5824
CA-2015-102722,4/18/2015,4/19/2015,First Class,KW-16570,69,945,106.5,6,0,41.535
US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,561,1444,115.44,3,0,30.0144
CA-2015-112557,4/25/2015,4/28/2015,First Class,JL-15850,46,15,206.43,3,0,90.8292
CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,375,1491,186.732,1,0.1,41.496
CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,375,454,3812.97,3,0,1906.485
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,10,458,8.82,3,0,2.5578
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,10,1801,62.496,2,0.2,21.8736
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,10,107,339.96,4,0,122.3856
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,10,588,49.568,2,0.2,17.3488
CA-2015-160864,5/3/2015,5/6/2015,First Class,NF-18595,59,69,13.848,3,0.2,5.193
CA-2015-129700,5/4/2015,5/5/2015,First Class,LA-16780,445,746,22.288,7,0.6,-8.9152
CA-2015-142055,5/8/2015,5/10/2015,First Class,AB-10255,30,426,37.94,2,0,18.2112
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,292,198.272,8,0.2,17.3488
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,585,47.36,4,0.2,17.76
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,82,200.984,7,0.2,62.8075
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,586,97.696,4,0.2,31.7512
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,587,2.696,1,0.2,0.8088
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,588,18.588,2,0.7,-13.6312
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,182,306,4.896,3,0.7,-3.4272
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,399,1369,22.368,2,0.2,1.6776
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,399,1226,32.368,7,0.2,11.7334
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,399,1315,207.984,2,0.2,36.3972
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,48,1856,41.568,4,0.2,-4.1568
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,48,84,317.058,3,0.3,-86.0586
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,48,133,8.04,5,0.2,2.9145
CA-2015-104297,5/29/2015,5/31/2015,First Class,CC-12100,178,260,85.056,3,0.2,28.7064
CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,30,1777,239.97,3,0,2.3997
CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,30,1332,160.32,2,0,44.8896
CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,30,1314,128.85,3,0,3.8655
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,59,146,58.38,7,0,26.271
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,59,147,105.52,4,0,48.5392
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,59,148,80.88,6,0,21.0288
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,301,1123.92,5,0.2,-182.637
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,500,249.584,2,0.2,31.198
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,1513,48.672,3,0.2,7.3008
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,109,60.768,2,0.2,7.596
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,272,78.6,5,0.7,-62.88
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,1392,3.768,2,0.7,-3.14
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,491,1036.624,2,0.2,51.8312
CA-2015-121720,6/11/2015,6/12/2015,First Class,JE-15610,153,724,563.808,4,0.2,21.1428
CA-2015-127418,6/13/2015,6/14/2015,First Class,JJ-15445,26,792,36.624,3,0.2,13.734
US-2015-106495,6/15/2015,6/17/2015,First Class,AC-10450,86,1218,11.672,1,0.2,-0.7295
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885,30,454,3050.376,3,0.2,1143.891
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885,30,1097,133.98,2,0,33.495
CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,298,1295,6.129,3,0.7,-4.4946
CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,298,230,643.136,4,0.2,56.2744
CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,298,291,20.736,4,0.2,7.2576
US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,43,1837,125.944,7,0.2,15.743
CA-2015-124975,6/22/2015,6/25/2015,First Class,MG-17875,174,1353,796.425,7,0.5,-525.6405
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,17,687,47.952,3,0.2,16.1838
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,17,1727,0.984,2,0.8,-1.476
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,17,1394,75.384,9,0.6,-20.7306
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,17,751,4.608,2,0.2,1.6704
CA-2015-165799,6/29/2015,7/2/2015,First Class,SG-20470,24,546,117.882,1,0.1,1.3098
CA-2015-150196,7/2/2015,7/3/2015,First Class,SR-20740,24,1752,19.44,3,0,9.3312
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,315,926,74.24,1,0.2,8.352
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,315,899,159.84,10,0.2,45.954
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,315,549,2.892,2,0.7,-2.3136
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,315,713,9.392,2,0.2,3.2872
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,64,800,168.464,2,0.2,-29.4812
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,64,801,6.72,2,0.2,2.436
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,64,802,282.888,9,0.2,56.5776
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,29,289.8,7,0.2,36.225
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,763,2.502,3,0.7,-2.0016
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,813,6.48,4,0.7,-4.752
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,1236,341.488,8,0.3,-73.176
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,326,11.12,5,0.2,0.834
CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,64,1237,25.344,6,0.2,3.4848
CA-2015-136469,7/11/2015,7/12/2015,First Class,TS-21370,50,725,199.836,4,0.3,-37.1124
CA-2015-136469,7/11/2015,7/12/2015,First Class,TS-21370,50,1129,716,2,0,193.32
CA-2015-136469,7/11/2015,7/12/2015,First Class,TS-21370,50,353,221.06,7,0,103.8982
US-2015-107349,7/13/2015,7/15/2015,First Class,SL-20155,15,1012,41.568,6,0.8,-66.5088
US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,46,992,80.88,3,0,39.6312
US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,46,884,599.9,10,0,191.968
CA-2015-159590,7/18/2015,7/21/2015,First Class,KC-16255,30,655,5.76,2,0,1.6128
US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,52,1006,2.025,1,0.7,-1.35
US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,155,742,393.165,3,0.5,-204.4458
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,10,248,209.93,7,0,92.3692
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,10,249,5.28,3,0,2.3232
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,10,250,10.92,3,0.2,4.095
US-2015-164966,7/30/2015,8/1/2015,First Class,GH-14410,88,799,155.88,6,0,38.97
CA-2015-160794,8/6/2015,8/8/2015,First Class,MS-17980,17,758,27.216,3,0.2,9.8658
US-2015-124219,8/7/2015,8/8/2015,First Class,KW-16570,526,21,28.4,4,0,13.064
US-2015-124219,8/7/2015,8/8/2015,First Class,KW-16570,526,1480,212.94,3,0,34.0704
US-2015-117492,8/7/2015,8/9/2015,First Class,NS-18640,309,23,77.58,9,0,20.1708
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,350,307.98,2,0,89.3142
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,225,382.806,9,0.4,-153.1224
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,195,41.96,2,0,2.9372
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,698,1217.568,2,0.2,456.588
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,117,47.04,3,0,18.3456
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,51,6.16,2,0,2.9568
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,474,979.95,5,0,274.386
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,1062,143.7,3,0,68.976
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,1063,10.65,3,0,5.0055
CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,24,389,247.8,4,0,34.692
CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,106,724,422.856,3,0.2,15.8571
CA-2015-133396,8/13/2015,8/15/2015,First Class,GK-14620,308,1186,64.68,7,0.2,8.085
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,95,635,544.008,3,0.2,40.8006
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,95,371,59.94,3,0,28.1718
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,95,360,23.92,4,0,11.7208
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,95,636,4.28,1,0,1.926
CA-2015-132080,8/22/2015,8/25/2015,First Class,DP-13105,46,872,50.112,6,0.2,16.2864
CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,41,80,7.152,3,0.2,0.7152
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,35,38,1552.831,7,0.15,200.9546
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,35,143,137.24,5,0.2,46.3185
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,35,1327,36.51,1,0,15.6993
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,35,1328,239.976,3,0.2,80.9919
CA-2015-121608,9/3/2015,9/5/2015,First Class,JB-15400,320,15,137.62,2,0,60.5528
CA-2015-121608,9/3/2015,9/5/2015,First Class,JB-15400,320,1172,100.49,1,0,25.1225
CA-2015-143238,9/6/2015,9/8/2015,First Class,LO-17170,394,104,46.32,4,0,18.0648
CA-2015-162166,9/8/2015,9/11/2015,First Class,NM-18520,521,1638,26.4,5,0,11.88
CA-2015-162166,9/8/2015,9/11/2015,First Class,NM-18520,521,706,41.88,6,0,0.8376
CA-2015-126186,9/11/2015,9/12/2015,First Class,GB-14530,43,445,24.64,4,0.2,4.004
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,1166,131.88,7,0,55.3896
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,1135,25.032,3,0.2,7.8225
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,1191,717.72,3,0.2,71.772
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,1505,207.35,5,0,24.882
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,952,44.67,3,0,12.0609
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615,159,929,209.7,2,0,100.656
US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,60,1135,25.032,3,0.2,7.8225
CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190,189,17,443.92,4,0,8.8784
CA-2015-153738,9/20/2015,9/22/2015,First Class,AG-10270,129,1392,37.68,6,0,16.956
CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,17,991,946.344,7,0.2,118.293
CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,17,731,151.2,3,0.2,32.13
CA-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,17,51,4.928,4,0.6,-1.4784
CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,2,504,601.536,4,0.2,0
CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,2,1452,7.9,2,0,2.528
US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,106,1216,55.6,5,0.2,6.255
US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,106,219,617.976,3,0.2,-7.7247
US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,474,1569,821.94,6,0,213.7044
CA-2015-103933,9/25/2015,9/27/2015,First Class,DR-12880,165,1352,899.91,9,0,395.9604
US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,27,446,15.08,2,0.8,-22.62
US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,27,531,24.288,3,0.6,-12.7512
CA-2015-169201,9/28/2015,10/1/2015,First Class,HG-14965,95,338,43.26,3,0,14.2758
CA-2015-169201,9/28/2015,10/1/2015,First Class,HG-14965,95,1123,43.56,2,0,15.246
CA-2015-156566,10/1/2015,10/4/2015,First Class,EM-13960,41,1129,572.8,2,0.2,50.12
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,142,1192,11.808,3,0.2,4.1328
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,142,1623,53.568,4,0.2,19.4184
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,142,1387,503.96,5,0.2,50.396
US-2015-144771,10/2/2015,10/4/2015,First Class,CK-12205,589,94,11.032,1,0.2,3.0338
US-2015-144771,10/2/2015,10/4/2015,First Class,CK-12205,589,178,53.04,3,0.2,-4.641
CA-2015-121391,10/4/2015,10/7/2015,First Class,AA-10315,10,148,26.96,2,0,7.0096
CA-2015-145828,10/5/2015,10/7/2015,First Class,MB-17305,94,178,53.04,3,0.2,-4.641
CA-2015-109736,10/10/2015,10/11/2015,First Class,DJ-13420,10,516,45.36,7,0,21.7728
CA-2015-132388,10/10/2015,10/12/2015,First Class,KN-16390,538,1333,362.136,3,0.2,-54.3204
CA-2015-132388,10/10/2015,10/12/2015,First Class,KN-16390,538,1683,31.05,3,0,14.904
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,46,180,899.136,4,0.2,112.392
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,46,181,71.76,6,0,20.0928
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,46,182,51.84,8,0,24.8832
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,46,38,626.352,3,0.2,46.9764
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,46,183,19.9,5,0,6.567
CA-2015-131128,10/19/2015,10/20/2015,First Class,TB-21520,209,699,34.44,3,0,17.22
CA-2015-164623,10/20/2015,10/22/2015,First Class,MS-17770,46,34,24.56,2,0,11.5432
CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,17,753,36.288,7,0.2,12.7008
CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,17,544,150.384,2,0.2,15.0384
CA-2015-149650,10/24/2015,10/27/2015,First Class,RD-19660,233,370,454.272,8,0.2,-73.8192
CA-2015-132318,10/30/2015,11/2/2015,First Class,TT-21220,221,1320,182.91,3,0,53.0439
CA-2015-105221,11/1/2015,11/3/2015,First Class,VM-21685,12,178,35.36,2,0.2,-3.094
CA-2015-105221,11/1/2015,11/3/2015,First Class,VM-21685,12,1090,3.168,2,0.2,-0.7128
US-2015-110163,11/1/2015,11/4/2015,First Class,GA-14725,161,33,7.88,1,0.2,1.773
CA-2015-160227,11/2/2015,11/4/2015,First Class,ED-13885,165,1835,2621.322,11,0.1,553.3902
CA-2015-138625,11/2/2015,11/5/2015,First Class,EG-13900,338,1892,197.72,4,0,55.3616
CA-2015-162047,11/3/2015,11/5/2015,First Class,FH-14365,256,1605,1448.82,10,0.1,209.274
US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,347,388,7.218,3,0.7,-5.5338
US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,347,1800,27.2,4,0.2,2.04
CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,58,112,7.08,3,0.2,2.478
CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,58,773,4.401,3,0.7,-3.5208
CA-2015-153220,11/12/2015,11/14/2015,First Class,YC-21895,4,1426,15.7,5,0,7.065
CA-2015-154746,11/14/2015,11/17/2015,First Class,PJ-18835,29,624,33.96,2,0,16.98
CA-2015-154746,11/14/2015,11/17/2015,First Class,PJ-18835,29,1357,826.11,3,0,322.1829
CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,331,53,8.72,5,0.2,2.289
CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,331,1316,91.176,3,0.2,4.5588
CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,331,1244,159.968,4,0.2,29.994
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,46,395,70.95,3,0,20.5755
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,46,1360,34.944,6,0.2,11.7936
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,46,1051,119.04,6,0,35.712
CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,189,167,18.9,3,0,8.694
CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250,143,920,89.696,4,0.2,33.636
CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250,143,50,50.12,4,0,23.5564
CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,234,207,18.176,1,0.2,4.7712
CA-2015-149300,11/22/2015,11/23/2015,First Class,BH-11710,187,1764,32.985,3,0.5,-1.9791
CA-2015-145184,11/27/2015,11/29/2015,First Class,JD-16150,286,1501,83.97,3,0,23.5116
CA-2015-145184,11/27/2015,11/29/2015,First Class,JD-16150,286,1502,104.97,3,0,7.3479
CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,95,1654,45.28,4,0,15.3952
CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,294,1054,21.48,3,0.2,-0.2685
CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,294,1055,8.784,4,0.8,-13.6152
CA-2015-154340,11/29/2015,11/30/2015,First Class,EK-13795,201,1494,56.3,2,0,15.764
CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,223,1465,17.088,2,0.2,1.068
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,36,620,6.048,7,0.7,-4.2336
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,36,1377,98.352,3,0.2,9.8352
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,36,222,335.744,2,0.2,25.1808
CA-2015-134943,12/5/2015,12/6/2015,First Class,SU-20665,542,1007,152.8,5,0,76.4
CA-2015-142937,12/5/2015,12/6/2015,First Class,SF-20065,78,1494,45.04,2,0.2,4.504
US-2015-131842,12/5/2015,12/8/2015,First Class,RR-19525,396,214,97.424,2,0.2,10.9602
CA-2015-166338,12/6/2015,12/7/2015,First Class,MP-18175,413,92,14.832,3,0.7,-10.3824
CA-2015-130736,12/7/2015,12/9/2015,First Class,JF-15490,60,499,3.96,2,0,0
CA-2015-130736,12/7/2015,12/9/2015,First Class,JF-15490,60,288,2.61,1,0,1.2006
CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,24,888,21.36,5,0.2,7.209
CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,24,814,6.688,2,0.2,2.3408
CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,24,966,773.94,6,0,224.4426
CA-2015-157035,12/9/2015,12/12/2015,First Class,KB-16600,135,758,34.02,3,0,16.6698
